read2_code,phecode
SJ10.,907.0
SJ11.,907.0
SJ12.,907.0
SJ13.,907.0
SJ14.,907.0
SJ15.,907.0
SJ16.,907.0
SJ17.,907.0
SJ2..,907.0
SJ20.,907.0
SJ20.,952.0
SJ20B,907.0
SJ20B,952.0
SJ2z.,907.0
SJ30.,907.0
SJ300,907.0
SJ301,907.0
SJ303,907.0
SJ304,907.0
SJ305,907.0
SJ306,907.0
SJ307,907.0
SJ31.,952.0
SJ31.,907.0
SJ311,952.0
SJ311,907.0
SJ31B,952.0
SJ31B,907.0
SJ32.,952.0
SJ320,952.0
SJ321,952.0
SJ322,952.0
SJ323,952.0
SJ324,952.0
SJ33.,952.0
SJ330,952.0
SJ331,952.0
SJ34.,907.0
SJ341,907.0
SJ35.,907.0
SJ350,907.0
SJ414,907.0
SJ415,907.0
SJ42.,952.0
SJ4z.,907.0
SJ5..,907.0
SJ50.,907.0
SJ51.,907.0
SJ510,907.0
SJ513,907.0
SJ52.,907.0
SJ520,907.0
SJ521,907.0
SJ524,907.0
SJ528,907.0
SJ53.,907.0
SJ530,907.0
SJ534,907.0
SJ54.,907.0
SJ540,907.0
SJ561,907.0
SJ564,907.0
SJ566,907.0
SJ59.,907.0
SJ5B.,907.0
SJ5y0,907.0
SJ5y1,907.0
SJ60.,907.0
SJ61.,907.0
SJ63.,907.0
SJ630,907.0
SJ631,907.0
SJ64.,907.0
SJ641,907.0
SJ642,907.0
SJ66.,907.0
SJ67.,907.0
SJ71.,907.0
SJ71.,952.0
SJ8..,907.0
SJB..,907.0
SJB0.,907.0
SK0..,1012.0
SK01.,958.0
SK02.,958.0
SK03.,958.0
SK04.,958.0
SK06.,958.0
SK0y.,958.0
SK0y1,958.0
SK0y2,958.0
SK0y5,958.0
SK0z.,1012.0
SK100,1009.0
SK101,1009.0
SK102,1009.0
SK103,1009.0
SK104,1009.0
SK105,1009.0
SK106,1009.0
SK107,1009.0
SK108,870.6
SK108,1009.0
SK108,723.0
SK109,1009.0
SK10x,1009.0
SK10y,1009.0
SK110,1009.0
SK111,1009.0
SK112,1009.0
SK113,915.0
SK113,1009.0
SK114,915.0
SK114,1009.0
SK115,915.0
SK115,1009.0
SK116,915.0
SK116,1009.0
SK117,915.0
SK117,1009.0
SK118,915.0
SK118,1009.0
SK119,915.0
SK119,1009.0
SK12.,1009.0
SK120,1009.0
SK121,1009.0
SK122,1009.0
SK123,1009.0
SK124,1009.0
SK12z,1009.0
SK13.,1009.0
SK130,1009.0
SK131,1009.0
SK13z,1009.0
SK14.,1009.0
SK15.,1009.0
SK150,1009.0
SK151,1009.0
SK152,1009.0
SK153,1009.0
SK15z,1009.0
SK16.,1009.0
SK160,1009.0
SK161,1009.0
SK16z,1009.0
SK170,1009.0
SK172,1009.0
SK173,1009.0
SK18.,1009.0
SK19.,830.0
SK191,830.0
SK1A.,1009.0
SK1B.,1009.0
SK1C.,1009.0
SK1C3,1009.0
SK1C4,1009.0
SK1D.,1009.0
SK1D0,1009.0
SK1D1,1009.0
SK1E.,1009.0
SK1E2,1009.0
SK1F.,1009.0
SK1x.,915.0
SK1x0,1009.0
SK1x8,1009.0
SK1y.,1009.0
SK1z.,1009.0
SKz..,1009.0
SL0..,960.0
SL042,960.1
SL042,960.0
SL122,984.0
SL123,985.0
SL14.,961.0
SL220,963.0
SL220,962.0
SL273,962.0
SL280,962.0
SL51.,965.3
SL510,965.3
SL521,965.0
SL54.,965.0
SL5z.,965.0
SL610,966.0
SL70.,967.0
SL71.,966.0
SL81.,967.0
SL900,969.0
SL901,969.0
SL902,969.0
SL945,969.0
SL970,969.0
SLB00,971.0
SLC10,972.0
SLC41,972.0
SLD50,973.0
SLE11,975.0
SLE70,974.0
SLF00,989.0
SLH..,979.0
SLHz.,979.0
SLK..,979.0
SLK3.,979.0
SM...,989.0
SM0..,981.0
SM00.,317.0
SM000,317.0
SM0z.,981.0
SM10.,981.0
SM1z.,981.0
SM2..,981.0
SM21.,981.0
SM231,981.0
SM31.,983.0
SM310,983.0
SM32.,983.0
SM4..,984.0
SM50.,985.0
SM51.,985.0
SM6..,986.0
SM70.,981.0
SM76.,987.0
SM7A.,987.0
SM7y.,987.0
SM7y0,987.0
SM7yz,987.0
SM7z.,987.0
SM81.,988.0
SM82.,988.0
SM93.,989.0
SM95.,913.0
SM950,913.0
SM952,913.0
SM95z,913.0
SM96.,989.0
SM97.,989.0
SM9y.,989.0
SMB..,989.0
SMB..,987.0
SMC..,989.0
SN0..,990.0
SN11.,1014.0
SN12.,1014.0
SN13.,1014.0
SN15.,1014.0
SN16.,780.0
SN172,1014.0
SN2..,1014.0
SN20.,1014.0
SN201,1014.0
SN21.,1014.0
SN22.,1014.0
SN23.,1014.0
SN25.,1014.0
SN26.,1014.0
SN27.,1014.0
SN2y.,1014.0
SN2z.,1014.0
SN3..,1014.0
SN32.,1014.0
SN320,1014.0
SN33.,1014.0
SN330,1014.0
SN331,1014.0
SN332,1014.0
SN333,1014.0
SN3z.,1014.0
SN400,1015.0
SN41.,1015.0
SN412,1015.0
SN413,1015.0
SN42.,1015.0
SN420,1015.0
SN43.,1015.0
SN430,1015.0
SN44.,1015.0
SN45.,1015.0
SN46.,1015.0
SN461,1015.0
SN462,1015.0
SN46z,1015.0
SN474,1013.0
SN48.,1015.0
SN480,1015.0
SN481,1015.0
SN482,1015.0
SN48z,1015.0
SN4A.,1015.0
SN5..,783.0
SN50.,946.0
SN501,1011.0
SN501,946.0
SN51.,947.0
SN51.,946.0
SN52.,949.0
SN53.,949.0
SN530,949.0
SN54.,967.0
SN563,1015.0
SN564,1015.0
SN591,913.0
SN5y0,783.0
SN5z.,783.0
SP000,854.0
SP001,854.0
SP002,854.0
SP00z,854.0
SP011,854.0
SP018,854.0
SP02.,859.0
SP024,859.0
SP04.,858.0
SP040,858.0
SP044,858.0
SP045,858.0
SP046,858.0
SP048,859.0
SP049,858.0
SP04L,858.0
SP04M,858.0
SP05.,859.0
SP052,859.0
SP055,859.0
SP056,81.0
SP06.,81.0
SP060,858.0
SP061,81.0
SP063,81.0
SP064,1011.0
SP065,858.0
SP065,81.0
SP079,619.4
SP0C2,851.0
SP0C4,1015.0
SP0D1,1011.0
SP0D1,256.0
SP0D2,1011.0
SP0D3,1011.0
SP0z.,1011.0
SP100,349.0
SP102,349.0
SP120,451.0
SP121,854.0
SP121,1011.0
SP122,451.2
SP12z,854.0
SP12z,1011.0
SP131,501.0
SP132,519.8
SP13z,519.2
SP140,853.0
SP144,569.2
SP161,874.0
SP162,874.0
SP21.,850.0
SP210,850.0
SP211,850.0
SP212,850.0
SP222,1015.0
SP23.,1015.0
SP230,1015.0
SP231,1015.0
SP232,1011.0
SP23z,1015.0
SP24.,1015.0
SP243,1015.0
SP25.,80.0
SP250,80.0
SP251,80.0
SP252,80.0
SP253,80.0
SP254,80.0
SP255,80.0
SP256,80.0
SP257,80.0
SP25z,80.0
SP26.,1011.0
SP2y.,1011.0
SP2y0,1011.0
SP2y3,1011.0
SP2yz,1011.0
SP2z.,1011.0
SP30.,79.0
SP320,1011.0
SP322,1011.0
SP32z,1011.0
SP330,1011.0
SP331,1011.0
SP333,1011.0
SP34.,941.0
SP350,1011.0
SP352,1011.0
SP354,1011.0
SP35z,1011.0
SP36.,942.0
SP37.,1011.0
SP37.,942.0
SP38z,1011.0
SP3y4,687.3
SP3y5,695.9
SP3y6,1011.0
SP3y7,687.2
SP3yz,1011.0
SPz..,1011.0
SQ...,870.6
SQ...,1008.0
SQ...,1009.0
SR...,1009.0
SR1..,809.0
SR1..,1015.0
SR20.,830.0
SR21.,830.0
SR24.,830.0
SRy2.,1009.0
SRz0.,1009.0
Syu03,819.0
Syu04,819.0
Syu0B,915.0
Syu0C,916.0
Syu0C,870.1
Syu0C,915.0
Syu0E,819.0
Syu0G,1006.0
Syu0M,870.1
Syu0M,915.0
Syu0M,916.0
Syu10,915.0
Syu15,805.0
Syu16,805.0
Syu18,1009.0
Syu18,870.6
Syu1F,1009.0
Syu2A,1009.0
Syu34,1009.0
Syu34,915.0
Syu36,915.0
Syu36,1009.0
Syu3G,1009.0
Syu3G,915.0
Syu3L,915.0
Syu3L,1009.0
Syu43,1009.0
Syu44,803.1
Syu46,1009.0
Syu4B,1009.0
Syu4C,1009.0
Syu4E,1009.0
Syu54,803.2
Syu5A,1009.0
Syu5G,1009.0
Syu60,916.0
Syu62,871.0
Syu63,804.0
Syu64,804.0
Syu65,804.0
Syu66,840.0
Syu68,907.0
Syu6E,1009.0
Syu6F,1006.0
Syu6G,872.0
Syu6H,872.0
Syu74,907.0
Syu81,915.0
Syu82,1009.0
Syu83,800.0
Syu84,1009.0
Syu85,907.0
Syu8A,1009.0
Syu8C,1009.0
Syu8D,800.0
Syu90,1009.0
Syu91,915.0
Syu95,830.0
Syu96,1009.0
Syu9B,1009.0
Syu9C,1009.0
Syu9D,1011.0
Syu9D,1006.0
Syu9G,1009.0
SyuA2,1009.0
SyuA8,1009.0
SyuB0,915.0
SyuB0,1009.0
SyuBJ,1009.0
SyuBJ,915.0
SyuBN,1009.0
SyuDA,1000.0
SyuE2,1014.0
SyuG7,987.0
SyuG9,989.0
SyuGM,989.0
SyuH7,930.0
SyuJ0,958.0
SyuK1,1011.0
SyuK5,854.0
SyuKH,81.0
SyuKK,851.0
SyuKM,874.0
SyuKN,1011.0
SyuKS,1011.0
SyuLB,1009.0
SyuLB,819.0
T4150,1009.0
TE53.,913.0
TE531,913.0
TE551,913.0
TF22.,1001.0
TK601,871.0
TM...,1009.0
TM3..,1009.0
TN51.,1009.0
TN55.,1009.0
TN60.,1009.0
TN61.,1009.0
TN7..,1009.0
TN81.,1009.0
TN82.,1009.0
TP...,1009.0
TP1..,1009.0
TP123,1009.0
TP124,1009.0
TP1z7,1009.0
TP32.,1009.0
TP70.,1009.0
Ua150,798.0
Ua15r,1004.0
Ua15v,315.0
Ua15x,1004.0
Ua160,300.0
Ua162,300.0
Ua165,300.8
Ua168,1004.0
Ua16B,1004.0
Ua16s,278.4
Ua18K,296.0
Ua18N,1004.0
Ua18O,1004.0
Ua18S,1004.0
Ua18U,1004.0
Ua18V,1004.0
Ua18k,304.0
Ua190,292.0
Ua196,292.0
Ua197,292.3
Ua1AR,939.0
Ua1AS,704.1
Ua1AX,495.0
Ua1WW,295.2
Ua1XF,1004.0
Ua1XO,1004.0
Ua1Xs,1004.0
Ua1am,313.0
Ua1av,313.0
Ua1b8,302.0
Ua1bY,782.3
Ua1bx,782.6
Ua1bz,687.0
Ua1cI,687.0
Ua1cM,687.0
Ua1d9,1015.0
Ua1eA,479.0
Ua1eG,785.0
Ua1eH,411.3
Ua1ez,367.9
Ua1f0,367.9
Ua1g0,613.5
Ua1g5,613.5
Ua1g6,613.5
Ua1gx,528.0
Ua1iv,260.6
Ua1jF,368.0
Ua1kQ,530.11
Ua1kT,512.9
Ua1ll,1005.0
Ua1ll,338.1
Ua1oX,916.0
Ua1or,333.0
Ua1p0,741.2
Ua1p2,741.2
Ua1qS,300.12
Ua1qU,300.13
Ua1qY,300.13
Ua1qa,300.13
Ua1qc,300.13
Ua1qg,300.1
Ua1qj,300.1
Ua1qm,300.1
Ua1qo,300.1
Ua1qp,300.1
Ua1qt,300.13
Ua1r0,1004.0
Ua1r3,1004.0
Ua1r5,1004.0
Ua1sR,334.0
Ua1sq,302.0
Ua1tX,350.2
Ua2A7,1015.0
Ua2AF,1015.0
Ua2Bg,1004.0
Ua2Bp,1011.0
Ub00K,292.12
Ub0hp,292.1
Ub0i6,350.3
Ub0iH,292.0
Ub0ip,741.3
Ub0ly,317.0
Ub0lz,317.0
Ub0mt,290.3
Ub0mw,290.3
Ub1S8,313.2
Ub1SC,313.2
Ub1SF,473.4
Ub1SG,473.4
Ub1SH,303.4
Ub1SI,303.4
Ub1SJ,303.4
Ub1SK,473.4
Ub1SM,303.4
Ub1SN,303.4
Ub1SP,473.4
Ub1SS,473.0
Ub1ST,473.0
Ub1SY,473.4
Ub1Se,473.4
Ub1Sg,292.1
Ub1Sh,292.1
Ub1Sk,292.12
Ub1Su,292.1
Ub1Sx,292.1
Ub1TC,350.3
Ub1TI,292.12
Ub1TK,292.1
Ub1TM,292.1
Ub1TN,292.1
Ub1TQ,292.1
Ub1TR,292.1
Ub1TS,292.1
Ub1TU,292.1
Ub1TW,333.4
Ub1TY,333.4
Ub1Ta,350.3
Ub1Tb,292.12
Ub1Tv,313.0
Ub1U0,315.2
Ub1U3,315.2
Ub1U6,315.2
Ub1UB,716.9
Ub1UH,315.2
Ub1UL,315.2
Ub1UP,315.2
Ub1US,315.2
Ub1UZ,315.2
Ub1Uf,389.5
Ub1mo,700.0
Ub1mp,700.0
Ub1mq,700.0
Ub1mt,700.0
Ub1oa,735.0
Ub1tS,318.0
Ub1tT,318.0
Ub1tU,318.0
Ub1tV,318.0
Ub1tW,318.0
X0003,1019.0
X0006,859.0
X0008,859.0
X000B,850.0
X000C,1011.0
X000D,1011.0
X000E,349.0
X000F,334.0
X000G,334.0
X000H,320.0
X000h,323.0
X000i,323.0
X001B,71.1
X001B,348.8
X001T,323.8
X001T,323.0
X001U,697.0
X001c,323.0
X001r,324.0
X0020,134.1
X002H,334.1
X002J,334.1
X002K,334.1
X002L,334.1
X002R,334.1
X002U,331.0
X002W,331.0
X002Y,349.0
X002n,334.1
X002r,334.0
X002w,290.1
X0037,331.0
X0039,331.0
X003E,331.9
X003G,331.0
X003M,349.0
X003T,290.16
X003V,290.16
X003W,331.0
X003Z,333.8
X003a,332.0
X003b,349.0
X003d,306.0
X003m,331.0
X003n,333.8
X003s,277.51
X0048,333.3
X0049,333.4
X004B,331.0
X004F,333.4
X004G,333.4
X004N,333.4
X004P,333.4
X004T,333.4
X004U,378.0
X004Z,333.4
X004a,333.4
X004c,333.4
X004d,333.0
X004h,313.2
X004j,313.2
X004l,333.1
X004m,333.1
X004n,333.1
X004p,333.1
X004x,333.2
X0056,348.9
X0058,571.8
X005E,348.9
X005H,348.0
X005b,341.0
X005c,335.0
X005d,335.0
X005e,335.0
X005l,341.0
X005m,345.1
X005x,345.1
X0060,345.12
X0061,345.12
X006G,345.11
X006K,345.11
X006L,345.11
X006M,345.11
X006N,345.11
X006N,345.3
X006c,345.1
X006e,345.11
X006g,345.1
X006i,345.1
X006j,345.3
X006k,345.3
X006t,345.3
X006u,345.3
X006w,345.3
X006x,345.1
X006y,345.3
X0077,345.1
X007B,345.1
X007G,345.3
X007I,339.0
X007J,340.1
X007K,340.1
X007M,340.0
X007N,340.1
X007O,340.0
X007R,340.0
X007S,340.1
X007T,339.0
X007U,306.9
X007V,306.9
X007W,340.0
X007X,340.0
X007a,340.0
X007b,340.0
X007c,339.0
X007d,339.0
X007e,967.0
X007f,967.0
X007g,351.0
X007h,339.0
X007j,339.0
X007k,339.0
X007l,339.0
X007m,339.0
X007n,447.0
X007p,317.0
X007q,327.0
X007s,327.41
X007u,327.41
X007v,327.6
X007w,291.8
X007x,291.8
X007y,327.0
X007y,327.1
X007z,291.8
X0080,291.8
X0081,798.0
X0083,327.3
X0084,327.3
X0085,327.3
X0086,327.3
X0089,327.6
X008B,599.4
X008D,327.0
X008E,327.0
X008H,327.0
X008J,352.0
X008O,350.6
X008P,350.6
X008R,753.2
X008W,377.0
X008X,377.0
X008Z,377.0
X008b,377.0
X008e,377.3
X008g,377.3
X008h,377.3
X009G,352.0
X009H,753.0
X009M,378.5
X009V,352.0
X009W,352.0
X009a,352.1
X009b,352.1
X009d,352.1
X009e,352.1
X009g,352.1
X009j,752.2
X009n,352.2
X009o,907.0
X009q,352.2
X009r,352.2
X009x,473.3
X00A1,334.2
X00A7,351.0
X00A8,356.0
X00A9,356.0
X00AA,356.0
X00AM,356.0
X00AO,351.0
X00AU,357.0
X00AV,357.0
X00AW,357.0
X00AX,357.0
X00Ae,261.2
X00Ax,351.0
X00Ay,351.0
X00B1,351.0
X00B2,357.0
X00B8,351.0
X00BG,357.0
X00BM,357.0
X00Bm,351.0
X00Bn,351.0
X00Br,351.0
X00Bt,351.0
X00Bu,351.0
X00Bw,353.1
X00Bx,351.0
X00By,351.0
X00Bz,351.0
X00C0,351.0
X00C1,351.0
X00C3,351.0
X00C5,351.0
X00C7,351.0
X00C8,357.0
X00CB,350.1
X00CC,334.0
X00CD,359.1
X00CE,334.0
X00CF,357.0
X00CG,357.0
X00CH,357.0
X00CI,356.0
X00CJ,337.0
X00CM,733.0
X00CS,788.0
X00CT,333.8
X00CU,337.0
X00Ca,705.8
X00Ct,358.0
X00Cv,358.0
X00Cz,433.0
X00D1,433.21
X00D3,433.21
X00D3,433.2
X00D5,433.21
X00D6,433.21
X00D7,433.21
X00D8,433.21
X00D9,433.2
X00DA,433.21
X00DA,433.2
X00DD,433.21
X00DE,433.21
X00DF,433.21
X00DG,433.21
X00DI,433.21
X00DK,433.21
X00DN,430.2
X00DO,430.2
X00DQ,430.2
X00DR,433.21
X00DS,433.21
X00DT,433.21
X00DU,433.31
X00DV,433.31
X00DW,433.31
X00DY,433.3
X00Dg,430.1
X00Dj,325.0
X00Du,442.8
X00Dy,446.5
X00E2,433.0
X00E3,433.31
X00E5,334.0
X00E6,334.0
X00E7,334.0
X00E8,334.0
X00ED,349.0
X00EG,331.1
X00EH,331.1
X00EZ,348.2
X00Ec,348.2
X00Ed,819.0
X00Eh,348.9
X00Ej,433.3
X00Em,343.0
X00En,343.0
X00Eq,343.0
X00Ex,1011.0
X00F6,752.2
X00F8,348.4
X00FA,348.4
X00FB,349.0
X00FH,348.7
X00FX,349.0
X00Qx,295.3
X00Qy,291.1
X00R2,290.1
X00RI,290.2
X00RN,296.0
X00RP,300.1
X00RQ,290.3
X00RR,290.3
X00RS,292.2
X00RT,292.0
X00Re,316.0
X00Ri,316.0
X00Rk,317.1
X00Rl,290.3
X00Rm,317.0
X00Rn,317.0
X00Ro,317.0
X00Rr,316.0
X00Rt,316.0
X00Rv,316.0
X00Rw,316.0
X00Ry,316.0
X00Rz,316.0
X00S0,316.0
X00S1,316.0
X00S2,316.0
X00S3,290.3
X00S5,290.3
X00S6,295.3
X00SA,295.2
X00SC,291.1
X00SJ,296.1
X00SL,296.1
X00SM,296.1
X00SN,296.1
X00SR,296.22
X00SS,296.22
X00SU,296.1
X00SU,296.22
X00SV,300.12
X00SW,300.12
X00SX,300.13
X00SY,300.13
X00SZ,300.12
X00Sa,300.12
X00Sb,300.1
X00Sc,300.1
X00Sd,300.13
X00Se,300.13
X00Sf,300.9
X00Si,303.4
X00Sl,300.3
X00So,303.4
X00Sp,303.4
X00Sq,303.4
X00Ss,303.3
X00St,303.3
X00Su,303.3
X00Sv,303.1
X00Sw,303.3
X00Sx,305.2
X00Sy,305.21
X00Sz,305.2
X00T1,305.2
X00T2,302.0
X00T6,301.0
X00T7,301.0
X00TG,302.0
X00TI,315.0
X00TK,315.2
X00TL,315.1
X00TM,313.3
X00TN,313.3
X00TP,313.3
X00TT,313.0
X00TX,312.0
X00YE,1001.0
X00YF,870.1
X00YH,916.0
X00YH,870.1
X00YH,915.0
X00YJ,374.0
X00YN,371.3
X00YO,371.3
X00YP,374.0
X00YR,695.3
X00YS,371.3
X00YW,110.1
X00YX,374.1
X00Ya,374.0
X00Yb,374.0
X00Yg,374.1
X00Yh,374.3
X00Yi,374.3
X00Yj,374.3
X00Yk,374.3
X00Ym,1009.0
X00Yn,916.0
X00Yo,915.0
X00Yr,870.1
X00Yr,870.3
X00Yx,374.0
X00Yy,374.0
X00Yz,374.0
X00Z0,706.2
X00Z1,216.0
X00Z2,216.0
X00Z3,702.2
X00Z4,216.0
X00Z6,172.2
X00Z7,172.3
X00Z8,172.2
X00Z9,172.2
X00ZA,172.2
X00ZJ,375.0
X00ZL,375.0
X00ZR,870.1
X00ZR,870.3
X00ZU,451.0
X00ZY,819.0
X00Zh,369.5
X00Zi,369.5
X00Zj,369.5
X00Zk,369.5
X00Zl,369.5
X00Zm,369.5
X00Zv,270.33
X00Zx,870.1
X00Zx,915.0
X00Zx,916.0
X00a0,870.1
X00a0,915.0
X00a0,916.0
X00a1,1001.0
X00a4,870.1
X00a4,915.0
X00a4,916.0
X00a8,379.0
X00aA,379.1
X00aB,379.1
X00aC,379.1
X00aE,379.1
X00aF,379.1
X00aJ,870.1
X00aM,1001.0
X00aQ,379.0
X00aV,364.0
X00aY,370.1
X00aZ,370.1
X00ad,364.0
X00ag,370.1
X00ah,370.3
X00aj,370.3
X00am,370.0
X00an,370.0
X00aq,364.0
X00ar,686.0
X00as,370.0
X00au,364.1
X00aw,364.0
X00b7,364.2
X00b8,364.2
X00b9,364.4
X00bA,364.4
X00bB,364.0
X00bE,364.4
X00bF,364.5
X00bG,364.5
X00bH,364.5
X00bI,364.5
X00bJ,364.5
X00bO,364.5
X00bP,364.5
X00bR,364.4
X00bS,915.0
X00bV,870.1
X00bY,364.0
X00bb,915.0
X00bc,851.0
X00be,371.1
X00bg,371.1
X00bh,371.1
X00bm,915.0
X00bq,916.0
X00c7,379.3
X00c8,753.1
X00c9,753.1
X00cH,366.0
X00cO,379.3
X00cU,371.1
X00cX,371.1
X00ca,79.0
X00cc,362.6
X00cl,363.4
X00cp,363.0
X00cr,363.0
X00ct,362.0
X00cv,362.6
X00cx,361.0
X00cy,361.1
X00cz,361.0
X00d0,1015.0
X00d1,362.29
X00d2,361.0
X00d3,361.1
X00d4,361.1
X00dB,362.4
X00dC,362.3
X00dE,362.3
X00dK,272.1
X00dL,362.4
X00dM,217.1
X00dO,362.4
X00dP,915.0
X00dQ,362.4
X00dT,1011.0
X00db,362.4
X00dd,362.4
X00de,362.4
X00df,362.4
X00dg,362.4
X00dk,362.4
X00dm,362.4
X00dn,362.4
X00do,362.4
X00dp,362.7
X00dq,362.7
X00dr,362.7
X00ds,362.7
X00dw,362.7
X00dx,362.0
X00dz,759.0
X00eF,362.29
X00eG,362.31
X00eL,362.29
X00eN,199.0
X00eQ,753.2
X00eS,190.0
X00eT,202.2
X00eV,379.2
X00eY,371.0
X00ea,365.0
X00ec,365.0
X00ed,379.5
X00ee,365.11
X00ef,360.0
X00ei,365.0
X00ek,224.1
X00em,365.0
X00er,365.0
X00es,1011.0
X00fF,378.1
X00fL,378.1
X00fM,378.1
X00fQ,378.1
X00fS,378.1
X00fT,378.1
X00fV,378.1
X00fY,378.1
X00fZ,378.1
X00fc,344.0
X00fo,378.0
X00fs,379.4
X00ft,379.4
X00fv,367.0
X00g3,367.1
X00g4,367.1
X00g5,367.1
X00g6,367.1
X00g9,367.2
X00gK,368.1
X00gN,367.9
X00gP,367.9
X00hg,479.0
X00hh,479.0
X00hi,464.0
X00hj,380.1
X00hj,686.1
X00hk,380.1
X00hm,380.1
X00hn,380.1
X00hn,686.1
X00hp,380.0
X00i3,870.2
X00i5,380.1
X00i6,380.1
X00i8,380.1
X00i9,380.1
X00iB,380.1
X00iC,380.1
X00iD,380.1
X00iF,380.1
X00iG,380.1
X00iH,380.1
X00iJ,380.1
X00iK,380.1
X00iM,380.1
X00iP,380.1
X00iT,380.1
X00iU,380.1
X00iY,380.0
X00iZ,384.0
X00ia,384.0
X00ib,384.0
X00id,384.4
X00if,1009.0
X00ii,385.0
X00ij,385.0
X00ik,381.11
X00ip,381.11
X00iq,381.11
X00is,381.11
X00it,381.11
X00iu,381.1
X00iv,381.1
X00iy,384.0
X00iz,384.0
X00j0,381.2
X00j2,1014.0
X00j3,385.3
X00j4,385.3
X00j7,385.3
X00jA,385.5
X00jH,381.3
X00jI,381.3
X00jL,381.9
X00jM,381.9
X00jN,381.3
X00jP,385.3
X00jQ,819.0
X00jS,819.0
X00jW,386.1
X00jY,386.1
X00jZ,386.2
X00jb,386.21
X00jc,386.2
X00jf,386.21
X00jg,386.21
X00jh,386.21
X00ji,386.2
X00jj,386.9
X00jl,295.0
X00jm,386.3
X00jo,386.2
X00jp,386.2
X00jp,79.0
X00jq,1009.0
X00jt,386.0
X00k6,386.3
X00kF,389.4
X00kI,389.4
X00kJ,389.4
X00kK,389.4
X00kL,389.0
X00kO,389.0
X00kP,389.0
X00kQ,389.0
X00kT,389.1
X00kW,303.4
X00ku,479.0
X00kv,465.0
X00kx,465.0
X00ky,472.0
X00kz,472.0
X00l0,472.0
X00l2,472.0
X00l3,476.0
X00l4,476.0
X00l5,476.0
X00l6,476.0
X00l7,476.0
X00l8,476.0
X00l9,476.0
X00lA,476.0
X00lB,476.0
X00lD,477.0
X00lE,477.0
X00lF,477.0
X00lG,850.0
X00lH,286.7
X00lI,479.0
X00lJ,479.0
X00lK,479.0
X00lL,479.0
X00lN,479.0
X00lO,212.0
X00lQ,479.0
X00lR,10.0
X00lU,697.0
X00lW,479.0
X00lX,479.0
X00lf,479.0
X00lg,470.0
X00li,819.0
X00lj,830.0
X00ll,479.0
X00ln,479.0
X00m0,479.0
X00m4,464.0
X00m8,475.0
X00mA,475.0
X00mB,213.0
X00mD,475.0
X00mF,479.0
X00mG,465.2
X00mH,54.0
X00mL,79.2
X00mS,112.0
X00mX,479.0
X00mZ,479.0
X00mb,473.0
X00mc,479.0
X00mf,479.0
X00mo,474.2
X00mq,130.0
X00ms,474.0
X00mu,474.2
X00mv,474.2
X00mw,474.2
X00mx,474.2
X00n1,465.4
X00n2,130.0
X00n7,465.0
X00n9,465.0
X00nA,473.1
X00nB,473.0
X00nC,473.0
X00nG,473.0
X00nL,473.0
X00nU,473.3
X00nY,473.0
X00nZ,473.0
X00ne,473.0
X00ng,217.1
X00nj,199.0
X00nk,1009.0
X1002,465.0
X1003,465.0
X1004,519.8
X1006,497.0
X1007,483.0
X1009,41.0
X100B,483.0
X100C,483.0
X100E,480.0
X100G,480.0
X100H,480.1
X100J,480.11
X100L,41.0
X100M,480.5
X100N,480.1
X100j,497.0
X100l,748.0
X100m,496.3
X100n,496.3
X100o,496.3
X100x,507.0
X1010,507.0
X1012,507.0
X1015,1008.0
X1017,506.0
X101A,506.0
X101B,506.0
X101C,506.0
X101D,1008.0
X101N,615.0
X101O,507.0
X101P,507.0
X101Q,507.0
X101T,507.0
X101U,507.0
X101Z,759.0
X101d,759.0
X101i,496.21
X101l,496.0
X101n,496.1
X101t,495.0
X101u,495.0
X101x,495.0
X101y,495.0
X101z,495.0
X1020,495.0
X1021,495.0
X1022,495.0
X1023,495.0
X1024,495.0
X1025,495.0
X1029,500.2
X102D,495.2
X102G,505.0
X102V,504.0
X102X,503.0
X102Y,428.2
X102b,1014.0
X102h,509.2
X102j,502.0
X102j,504.0
X102u,502.0
X102v,502.0
X102x,502.0
X102x,504.0
X1032,502.0
X1032,504.0
X1034,502.0
X1034,504.0
X103B,479.0
X103N,697.0
X103Q,513.8
X103V,513.8
X103y,509.1
X103y,509.2
X1040,509.1
X1040,509.2
X1043,697.0
X1044,697.0
X104H,479.0
X104b,479.0
X104c,479.0
X104d,479.0
X104e,479.0
X104f,506.0
X104k,497.0
X104o,510.0
X104t,479.0
X1053,1008.0
X1059,516.1
X2003,414.0
X2006,411.4
X2007,411.1
X2008,411.3
X2009,411.1
X200A,411.3
X200B,411.3
X200C,411.8
X200D,411.8
X200E,411.2
X200G,411.2
X200I,411.2
X200K,411.2
X200L,411.2
X200M,411.2
X200P,411.2
X200Q,411.2
X200S,411.2
X200V,411.2
X200W,411.2
X200X,411.2
X200Y,411.2
X200Z,411.2
X200a,411.2
X200c,411.3
X200e,411.2
X200h,420.3
X200m,420.3
X200n,212.0
X200p,394.2
X200r,394.2
X200s,854.0
X200u,411.41
X200u,394.2
X200u,395.1
X200v,411.41
X200v,394.2
X200v,395.1
X200y,394.2
X200y,395.1
X2011,747.13
X2013,747.13
X2015,747.13
X2017,394.3
X201B,747.1
X201G,394.7
X201I,395.4
X201L,395.4
X201Q,420.1
X201Y,425.12
X201Z,425.1
