read2_code,phecode
Fyu5H,339.0
Fyu60,352.1
Fyu6A,351.0
Fyu6E,351.0
Fyu7B,357.0
Fyu7C,357.0
Fyu82,359.2
FyuA1,331.1
FyuB7,375.0
FyuC0,369.5
FyuC1,369.5
FyuC2,372.0
FyuD2,370.0
FyuD4,364.1
FyuF0,371.1
FyuF1,363.0
FyuF4,361.0
FyuF5,362.4
FyuH0,379.2
FyuL1,368.0
FyuM.,1011.0
FyuN1,380.1
FyuQ1,386.2
FyuQ4,386.0
FyuU1,389.0
G0...,41.21
G01..,394.4
G01y.,394.4
G01z.,394.4
G02..,41.21
G0z..,41.21
G1...,394.4
G11..,394.2
G110.,394.2
G111.,394.2
G112.,394.2
G11z.,394.2
G12..,394.0
G120.,394.3
G121.,394.3
G12z.,394.0
G13..,394.0
G130.,394.0
G131.,394.0
G132.,394.0
G133.,394.0
G13z.,394.0
G140.,394.7
G1401,394.7
G1404,394.7
G1y..,394.4
G1yz0,394.4
G2...,401.1
G20..,401.1
G200.,401.1
G201.,401.1
G202.,401.1
G203.,401.1
G20z.,401.1
G21..,401.21
G211.,401.21
G21z0,401.21
G21zz,401.21
G22..,401.22
G220.,401.22
G221.,401.22
G22z.,401.22
G24..,401.3
G240.,401.3
G241.,401.3
G2410,401.3
G24z.,401.3
G24z0,401.3
G24z1,401.3
G24zz,401.3
G25..,401.1
G250.,401.1
G26..,401.1
G28..,401.1
G2y..,401.1
G2z..,401.1
G3...,411.8
G30..,411.2
G300.,411.2
G301.,411.2
G3011,411.2
G301z,411.2
G302.,411.2
G303.,411.2
G304.,411.2
G305.,411.2
G306.,411.2
G307.,411.2
G3070,411.2
G3071,411.2
G308.,411.2
G309.,411.2
G30A.,411.2
G30X.,411.2
G30X0,411.2
G30yz,411.2
G30z.,411.2
G31..,411.9
G310.,411.2
G311.,411.1
G3110,411.4
G3111,411.1
G3112,411.1
G3113,411.1
G3114,411.1
G3115,411.9
G311z,411.1
G312.,411.4
G31y.,411.9
G31y0,411.9
G31y3,411.9
G32..,411.2
G33..,411.3
G330.,411.1
G3300,411.3
G331.,411.3
G332.,411.3
G33z.,411.3
G33z3,411.3
G33z4,411.3
G33z6,411.3
G33z7,411.3
G33zz,411.3
G34..,411.8
G340.,411.4
G3400,411.4
G3401,411.4
G341.,411.41
G3410,411.41
G342.,440.0
G343.,411.8
G34y1,411.8
G34yz,411.8
G34z.,411.8
G34z0,411.8
G35..,411.2
G37..,411.3
G38..,411.2
G384.,411.2
G39..,411.3
G3y..,411.8
G3z..,411.8
G4...,415.0
G400.,415.11
G401.,415.0
G4010,415.0
G4011,415.0
G402.,415.0
G40z.,415.11
G410.,415.21
G41y.,415.2
G41z.,415.2
G42..,415.0
G420.,415.0
G42y.,415.0
G42z.,415.0
G50..,420.21
G50z.,420.21
G50z0,420.21
G50z1,420.21
G50zz,420.21
G51..,420.3
G510.,420.3
G5100,420.3
G5101,420.3
G511z,420.3
G51z.,420.3
G51z0,420.3
G52..,420.1
G52y0,420.1
G53..,420.2
G532.,420.22
G532z,420.22
G533.,420.2
G534.,420.21
G536.,420.2
G5360,420.2
G53yz,420.2
G53z.,420.2
G540.,394.2
G540.,395.1
G5400,394.2
G5400,395.1
G5401,394.2
G5401,395.1
G5402,411.41
G5402,394.2
G5402,395.1
G5403,411.41
G5403,394.2
G5403,395.1
G540z,395.1
G541.,395.2
G5410,394.3
G5411,747.13
G5412,394.3
G5413,747.13
G5414,394.3
G5415,747.13
G5416,394.3
G5417,394.3
G541z,395.2
G541z,394.3
G542.,395.3
G5420,395.3
G542z,395.3
G543.,395.4
G5430,395.4
G5431,395.4
G5432,395.4
G5433,395.4
G543z,395.4
G544.,420.3
G544.,394.0
G5441,394.7
G5441,395.1
G5441,394.2
G54z.,420.3
G54z0,420.3
G54z1,420.3
G54z5,420.3
G54zz,420.3
G55..,425.1
G551.,425.11
G553.,425.1
G554.,425.1
G5540,425.1
G5542,425.1
G5543,425.12
G5544,425.1
G5545,425.1
G554z,425.1
G555.,425.8
G559.,425.1
G55A.,425.1
G55y.,425.1
G55z.,425.1
G56..,426.0
G560.,426.24
G561.,426.2
G5611,426.21
G5612,426.23
G5613,426.23
G5614,426.23
G561z,426.2
G562.,426.3
G562.,426.32
G5620,426.32
G562z,426.3
G562z,426.32
G564.,426.31
G565.,426.3
G5650,426.3
G5654,426.3
G5655,426.3
G565z,426.3
G566.,426.25
G5660,426.25
G567.,426.4
G5673,426.4
G5674,426.4
G56y.,426.8
G56y0,426.4
G56y5,427.3
G56z.,426.0
G56z0,426.0
G56zz,426.0
G57..,427.5
G570.,427.11
G5700,427.11
G5701,427.11
G5702,427.11
G570z,427.11
G571.,427.12
G572.,427.1
G5720,427.1
G572z,427.1
G573.,427.2
G5730,427.2
G5731,427.2
G5732,427.2
G5733,427.2
G5734,427.2
G5736,427.2
G573z,427.2
G574.,427.41
G5740,427.41
G575.,427.42
G5750,427.42
G576.,427.6
G576.,427.3
G5760,427.6
G5760,427.3
G5761,427.6
G5761,427.3
G5762,427.6
G5763,427.61
G5765,427.6
G576z,427.6
G576z,427.3
G577.,427.3
G57y.,427.5
G57y0,427.3
G57y1,427.3
G57y2,427.3
G57y3,427.8
G57y4,427.3
G57y6,427.3
G57y7,427.7
G57y9,427.11
G57z.,427.5
G58..,428.2
G580.,428.1
G5801,428.1
G5802,428.1
G5803,428.1
G5804,428.1
G581.,428.2
G5810,428.2
G583.,428.2
G584.,428.1
G58z.,428.2
G5y..,414.0
G5y0.,420.1
G5y3.,416.0
G5y30,416.0
G5y31,416.0
G5y33,416.0
G5y34,416.0
G5y35,416.0
G5y36,416.0
G5y3z,416.0
G5y5.,414.0
G5y9.,411.2
G5yy6,411.2
G5yy7,411.2
G5yy9,414.0
G5yyA,414.0
G5yyC,414.0
G5yyD,414.0
G5yz.,414.0
G5z..,414.0
G6...,433.0
G60..,430.1
G600.,430.1
G602.,430.1
G604.,430.1
G605.,430.1
G60z.,430.1
G61..,430.2
G610.,430.2
G611.,430.2
G612.,430.2
G613.,430.2
G614.,430.2
G617.,430.2
G619.,430.2
G61X.,430.2
G61X0,430.2
G61X1,430.2
G61z.,430.2
G62..,430.0
G620.,430.0
G621.,430.3
G622.,430.3
G623.,818.0
G62z.,430.0
G63..,433.1
G630.,433.1
G631.,433.1
G632.,433.1
G634.,433.1
G63y0,433.21
G63y1,433.11
G64..,433.2
G640.,433.2
G6400,433.21
G641.,433.2
G6410,433.21
G64z.,433.2
G64z0,433.2
G64z2,433.2
G64z3,433.2
G64z4,433.2
G65..,433.31
G650.,433.31
G6510,433.31
G652.,433.31
G655.,433.0
G656.,433.31
G657.,433.31
G65y.,433.31
G65z.,433.31
G65zz,433.31
G66..,433.21
G667.,433.21
G668.,433.21
G669.,433.21
G671.,433.3
G6710,433.3
G6711,433.3
G672.,401.3
G673.,433.5
G6731,433.5
G6732,442.8
G674.,433.0
G676.,433.2
G6760,433.21
G6772,433.2
G678.,324.0
G679.,433.12
G67z.,433.3
G68..,433.8
G682.,433.8
G68W.,433.8
G68X.,433.8
G6W..,433.2
G6W..,433.11
G6X..,433.21
G6X..,433.2
G6z..,433.0
G70..,440.0
G700.,440.9
G701.,440.1
G702.,440.2
G7020,440.2
G703.,440.1
G704.,411.4
G70y.,440.0
G70y0,440.0
G70z.,440.0
G71..,442.1
G710.,442.1
G712.,442.1
G713.,442.11
G714.,442.11
G7142,442.11
G719.,442.1
G71A.,442.1
G71z.,442.1
G72..,442.0
G721.,442.8
G7210,442.8
G722.,442.2
G7220,442.2
G7230,442.3
G7231,442.3
G7233,442.3
G724.,442.0
G72y0,442.8
G72y2,442.8
G72y5,442.8
G72y7,442.8
G72y8,442.8
G72yA,442.8
G72yz,442.0
G72z.,442.0
G73..,443.8
G730.,443.1
G7300,443.1
G7301,443.1
G730z,443.1
G7310,446.1
G732.,791.0
G7320,791.0
G7321,791.0
G733.,443.9
G734.,443.9
G735.,1015.0
G73y2,443.8
G73y6,443.8
G73y7,443.8
G73y8,443.8
G73yz,443.8
G73z.,443.9
G73z0,443.9
G73z1,443.9
G73zz,443.9
G74..,444.0
G740.,444.2
G741.,444.0
G7420,444.0
G7424,444.1
G7425,444.1
G742z,444.0
G74y.,444.0
G74y0,444.0
G74y1,444.0
G74y5,444.0
G74y7,444.0
G74y9,444.0
G74yz,444.0
G74z.,444.0
G75..,446.0
G750.,446.6
G7520,446.3
G7521,446.3
G752z,446.3
G754.,446.4
G755.,446.5
G7550,446.5
G7551,446.5
G756.,446.8
G7561,446.8
G757.,446.7
G758.,446.4
G75X.,447.0
G76..,447.0
G760.,447.0
G763.,447.0
G766.,446.9
G7681,447.0
G76A.,447.1
G76B.,446.9
G76z.,447.0
G76z0,447.0
G76z1,447.0
G76z2,447.0
G77..,448.0
G770.,448.0
G771.,217.1
G7710,217.1
G7711,217.1
G7712,217.1
G7713,217.1
G771z,217.1
G77z.,448.0
G77z3,448.0
G77zz,448.0
G78..,447.0
G8...,450.0
G80..,451.0
G800.,451.2
G8000,451.2
G8001,451.2
G8002,451.2
G8003,451.2
G8004,451.2
G8005,451.2
G800z,451.2
G801.,451.2
G8010,451.2
G8011,451.2
G8016,451.2
G8017,451.2
G801B,451.2
G801C,451.2
G801D,451.2
G801G,451.2
G801H,451.2
G801z,451.2
G802.,451.2
G8020,451.2
G80y.,451.0
G80y4,451.2
G80y9,451.0
G80yz,451.0
G80z.,451.0
G80z0,451.0
G80z1,451.0
G80zz,451.0
G81..,452.0
G82..,452.0
G820.,452.0
G821.,452.0
G824.,452.0
G825.,452.0
G82y.,452.0
G82z.,452.0
G82z0,452.0
G82z1,452.0
G82zz,452.0
G83..,454.1
G830.,454.11
G831.,454.11
G832.,454.11
G833.,454.11
G834.,454.1
G8340,454.1
G8341,454.1
G835.,454.11
G836.,454.11
G837.,454.11
G83z.,454.1
G85..,454.0
G850.,530.2
G851.,530.2
G854.,454.0
G856.,454.0
G857.,454.0
G858.,530.2
G85y.,454.0
G85z.,454.0
G86..,450.0
G860.,450.0
G861.,450.0
G8611,450.0
G8612,450.0
G8613,450.0
G861z,450.0
G862.,450.0
G8620,450.0
G86y2,450.0
G86z.,450.0
G87..,458.9
G870.,458.1
G871.,458.9
G872.,458.9
G873.,458.2
G87z.,458.9
G8X..,459.9
G8X0.,459.9
G8y0.,459.1
G8y1.,452.8
G8y2.,459.0
G8y22,459.0
G8y3.,459.9
G8y4.,452.8
G8y6.,459.0
G8yy0,456.0
G8yy4,459.9
G8yy5,459.9
G8yyz,459.9
G8yz.,459.9
G9...,440.0
Gyu0.,41.21
Gyu2.,401.3
Gyu3.,411.8
Gyu30,411.3
Gyu5G,420.1
Gyu5M,425.12
Gyu5a,427.3
Gyu63,433.21
Gyu63,433.2
Gyu64,433.21
Gyu66,433.2
Gyu6F,430.2
Gyu73,442.8
Gz...,459.9
H00..,465.0
H01..,464.0
H010.,464.0
H011.,464.0
H012.,464.0
H014.,464.0
H01y.,464.0
H01y0,464.0
H01yz,464.0
H01z.,464.0
H02..,465.2
H021.,465.2
H022.,465.2
H023z,465.2
H024.,465.2
H025.,465.2
H02z.,465.2
H03..,474.1
H030.,474.1
H031.,474.1
H032.,474.1
H033.,474.1
H035z,474.1
H036.,474.1
H037.,474.1
H03z.,474.1
H04..,465.4
H040.,465.4
H0400,465.4
H0401,465.4
H0402,465.4
H0403,465.4
H040w,465.4
H040x,465.4
H040z,465.4
H041.,465.4
H0410,465.4
H041z,465.4
H042.,465.4
H0420,465.4
H042z,465.4
H043.,465.0
H0430,465.0
H0431,465.0
H0432,483.0
H043z,465.0
H044.,483.0
H04z.,465.4
H05..,465.0
H050.,465.0
H051.,465.0
H052.,465.0
H053.,465.0
H054.,465.0
H055.,465.0
H05y.,465.0
H05z.,465.0
H06..,483.0
H060.,483.0
H0603,483.0
H0604,483.0
H0605,483.0
H0608,41.0
H0608,483.0
H0609,483.0
H060A,41.0
H060C,79.0
H060C,483.0
H060w,483.0
H060x,483.0
H060z,483.0
H061.,483.0
H0611,483.0
H0612,483.0
H0615,483.0
H061z,483.0
H062.,519.8
H06z0,519.8
H06z1,519.8
H06z2,519.8
H07..,465.0
H0z..,519.8
H1...,479.0
H10..,470.0
H11..,471.0
H110.,471.0
H1100,471.0
H1101,471.0
H110z,471.0
H1110,471.0
H11y.,471.0
H11y1,471.0
H11y2,471.0
H11z.,471.0
H12..,472.0
H120.,472.0
H1200,472.0
H1201,472.0
H1202,472.0
H1204,465.0
H1205,472.0
H1206,472.0
H120z,472.0
H121.,472.0
H1210,472.0
H1212,472.0
H1213,472.0
H1214,472.0
H121z,472.0
H122.,472.0
H13..,475.0
H130.,475.0
H131.,475.0
H132.,475.0
H133.,475.0
H134.,475.0
H135.,475.0
H13y.,475.0
H13y0,475.0
H13y1,475.0
H13z.,475.0
H14..,474.2
H140.,474.2
H141.,474.2
H1410,474.2
H1411,474.2
H1412,474.2
H143.,474.2
H14y0,474.2
H14y3,474.2
H14y4,474.2
H14y6,474.1
H14y7,474.2
H14yz,474.2
H14z0,474.2
H15..,474.0
H16..,473.1
H160.,473.1
H1600,473.1
H1601,473.1
H1604,473.1
H160z,473.1
H161.,473.1
H17..,476.0
H170.,476.0
H171.,476.0
H1710,476.0
H1711,476.0
H172.,476.0
H17z.,476.0
H18..,476.0
H1y..,479.0
H1y0.,470.0
H1y1.,479.0
H1y10,479.0
H1y11,479.0
H1y12,479.0
H1y13,479.0
H1y14,479.0
H1y16,479.0
H1y17,479.0
H1y18,479.0
H1y19,479.0
H1y1A,479.0
H1y1B,479.0
H1y2.,479.0
H1y20,479.0
H1y22,479.0
H1y23,479.0
H1y25,479.0
H1y26,479.0
H1y27,473.0
H1y2z,479.0
H1y3.,473.3
H1y31,473.3
H1y32,473.3
H1y33,473.3
H1y35,473.3
H1y4.,473.0
H1y40,473.0
H1y41,473.0
H1y5.,473.0
H1y52,473.0
H1y53,473.0
H1y54,473.0
H1y56,473.0
H1y58,473.0
H1y59,473.0
H1y5z,473.0
H1y6.,473.0
H1y60,473.0
H1y62,473.0
H1y63,473.0
H1y71,473.0
H1y73,473.0
H1y74,473.3
H1y77,473.0
H1y7A,473.0
H1y7C,473.3
H1y7D,473.0
H1y7E,473.0
H1y8.,479.0
H1y9.,479.0
H1yz.,479.0
H1yz2,479.0
H1yzz,479.0
H1z..,479.0
H2...,480.0
H20..,480.2
H201.,480.2
H20y.,480.2
H20z.,480.2
H21..,480.11
H22..,480.1
H220.,480.1
H221.,480.12
H223.,480.1
H224.,480.1
H22y.,480.1
H22yz,480.1
H22z.,480.1
H23..,480.0
H231.,480.1
H233.,480.1
H23z.,480.0
H25..,480.5
H26..,480.0
H260.,480.11
H2600,480.11
H261.,480.11
H262.,480.0
H263.,480.0
H27..,481.0
H270.,481.0
H270.,480.0
H2700,481.0
H2700,480.0
H271.,481.0
H2710,481.0
H2711,481.0
H271z,481.0
H27y1,481.0
H27y1,1010.0
H27z.,481.0
H28..,480.0
H2A..,481.0
H2B..,480.0
H2y..,481.0
H2y..,480.0
H3...,497.0
H30..,497.0
H300.,497.0
H301.,497.0
H302.,497.0
H30z.,497.0
H31..,496.2
H3100,496.2
H3101,496.2
H3120,496.0
H3121,496.0
H3122,496.21
H3123,496.0
H313.,496.2
H31y.,496.2
H31y0,496.2
H31yz,496.2
H31z.,496.2
H32..,496.1
H320.,496.1
H322.,496.1
H32y2,496.1
H32yz,496.1
H32z.,496.1
H33..,495.0
H330.,495.0
H3300,495.0
H3301,495.2
H330z,495.0
H331.,495.0
H3310,495.0
H3311,495.2
H331z,495.0
H332.,495.0
H333.,495.0
H334.,495.0
H335.,496.0
H33z.,495.0
H33z0,495.2
H33z1,495.0
H33z2,495.0
H33zz,495.0
H34..,496.3
H340.,496.3
H341.,496.3
H34z.,496.3
H35..,500.1
H352.,500.1
H3520,500.1
H3521,500.1
H35z.,500.1
H35z0,500.1
H35z1,500.1
H36..,496.0
H37..,496.0
H38..,496.0
H39..,496.0
H3A..,496.0
H3B..,496.0
H3y..,496.21
H3y0.,496.21
H3y1.,496.21
H3z..,496.0
H4...,500.0
H41..,500.2
H410.,507.0
H41z.,500.2
H42..,500.2
H421.,500.2
H434.,500.2
H45..,500.2
H461.,500.0
H47..,500.0
H470.,501.0
H4703,501.0
H47z.,500.0
H4y00,500.0
H4y10,500.0
H4y2.,500.0
H4yz.,500.0
H50..,506.0
H5011,506.0
H5012,506.0
H50z.,506.0
H51..,507.0
H510.,507.0
H5101,507.0
H5102,507.0
H5105,507.0
H5107,507.0
H5109,507.0
H510C,507.0
H510z,507.0
H511.,507.0
H51y1,507.0
H51y2,507.0
H51y3,507.0
H51y7,198.2
H51yz,507.0
H51z.,507.0
H51zz,507.0
H52..,506.0
H520.,506.0
H52y.,506.0
H52y0,506.0
H52yz,506.0
H52z.,506.0
H530.,480.5
H530z,480.5
H5400,503.0
H541.,503.0
H541z,503.0
H55..,502.0
H560.,504.0
H563.,502.0
H5631,502.0
H5632,502.0
H5633,502.0
H564.,502.0
H564.,504.0
H56y1,504.0
H56z.,504.0
H57y2,697.0
H58..,510.0
H580.,508.0
H5800,508.0
H581.,508.0
H583.,505.0
H5832,505.0
H583z,505.0
H584.,503.0
H584z,503.0
H5853,509.2
H58y0,479.0
H58y1,510.0
H58y3,502.0
H58y3,504.0
H58y5,502.0
H58y5,504.0
H58yz,510.0
H58z.,510.0
H59..,509.1
H59..,509.2
H590.,509.1
H592.,509.1
H593.,509.1
H5B..,327.3
H5B0.,327.3
H5C..,519.8
H5X..,507.0
H5y..,519.8
H5y12,479.0
H5y13,479.0
H5y16,479.0
H5y2.,479.0
H5y3.,479.0
H5y3z,479.0
H5y4.,513.8
H5y41,513.8
H5y4z,513.8
H5yy.,519.8
H5yz.,519.0
H5z..,519.0
Hy...,519.0
Hyu0.,465.0
Hyu00,464.0
Hyu08,480.2
Hyu0H,480.0
Hyu20,476.0
Hyu24,479.0
Hyu25,474.2
Hyu26,473.0
Hyu3.,497.0
Hyu50,502.0
Hyu51,502.0
Hyu51,504.0
Hyu73,507.0
Hyu81,510.0
J0...,529.0
J001.,520.1
J0031,520.0
J00z.,520.0
J01..,521.0
J010.,521.1
J0105,521.1
J010z,521.1
J0141,521.4
J01y0,521.0
J01y1,521.0
J01z.,521.0
J020.,522.1
J0202,522.1
J021.,522.1
J0220,522.1
J024.,523.31
J025.,522.5
J0250,522.5
J0251,522.5
J026.,523.32
J0260,523.32
J0261,523.32
J027.,522.5
J0271,522.5
J027z,522.5
J028.,522.0
J0280,522.0
J0282,522.0
J02z.,522.0
J030.,523.1
J031.,523.1
J0310,523.1
J0311,523.1
J0312,523.1
J0313,523.1
J0314,523.1
J031z,523.1
J0331,523.31
J0332,523.31
J0333,523.31
J033z,523.31
J034.,523.32
J0340,523.32
J0344,523.32
J034z,523.32
J0360,523.0
J0363,523.0
J03y0,523.0
J03y1,523.0
J03y4,523.0
J03y5,523.0
J03y8,523.0
J03y9,522.5
J03yz,523.0
J03z.,523.0
J04..,524.0
J040.,526.3
J0406,526.3
J041.,526.3
J0411,526.3
J042.,524.3
J0426,524.3
J042F,524.3
J043.,524.3
J043B,520.2
J043C,520.2
J043D,520.2
J043F,520.2
J044.,524.3
J045.,524.0
J0450,524.0
J046.,526.41
J0460,526.41
J0461,526.41
J0462,526.41
J0463,526.41
J0464,526.41
J0465,526.41
J046z,526.41
J04y.,524.0
J05..,525.0
J0510,525.0
J0511,525.0
J053.,525.0
J054.,681.2
J054.,528.3
J05y.,525.0
J05yz,525.0
J05z.,525.0
J06..,526.9
J060.,526.1
J0600,706.2
J0601,526.1
J0611,526.1
J0612,526.1
J0613,526.1
J062.,526.1
J062z,526.1
J063.,526.0
J064.,526.5
J0640,526.5
J0642,526.5
J065.,526.5
J0650,526.5
J065z,526.5
J06y0,526.9
J06y2,526.9
J06y4,526.9
J06y6,526.5
J06z.,526.9
J07..,527.0
J0710,527.1
J0711,527.1
J072.,527.2
J0722,527.2
J0723,527.2
J0727,527.2
J073.,528.3
J0730,528.3
J0731,528.3
J075.,528.7
J0750,528.7
J0751,528.7
J0753,528.7
J0754,528.7
J0756,528.7
J076.,528.41
J0762,528.41
J0763,528.41
J0764,528.41
J077.,527.7
J0770,527.7
J0771,527.7
J077z,527.7
J07y.,527.8
J07y0,527.8
J07y1,527.8
J07y2,527.8
J07y5,527.8
J07y6,527.8
J07z.,527.0
J080.,528.11
J0800,528.11
J080z,528.11
J081.,528.0
J082.,528.12
J0820,528.12
J0821,528.12
J0822,528.12
J0823,528.12
J0824,528.12
J082z,528.12
J083.,681.2
J083.,528.3
J0830,681.2
J0830,528.3
J0831,681.2
J0831,528.3
J0832,681.2
J0832,528.3
J0834,681.2
J0834,528.3
J0835,475.0
J0836,681.2
J0836,528.3
J083z,681.2
J083z,528.3
J084.,528.4
J0840,706.2
J0841,706.2
J0843,706.2
J084z,528.4
J085.,528.5
J0850,528.5
J0851,528.5
J0854,528.5
J0857,528.5
J0858,528.5
J085F,528.5
J085z,528.5
J086.,528.6
J0861,528.6
J0862,528.6
J0863,528.6
J0864,528.6
J086z,528.6
J087.,528.6
J0870,528.6
J0871,528.6
J0873,528.6
J0874,528.6
J087z,528.6
J08z.,528.0
J08z0,528.0
J08z1,528.0
J08z2,528.11
J08z4,528.0
J08z6,528.0
J08z7,528.0
J08z8,528.11
J08z9,555.1
J08zA,528.0
J08zB,528.0
J08zC,528.0
J08zD,528.0
J08zz,528.0
J09..,529.0
J090.,529.1
J0901,529.1
J090z,529.1
J091.,529.1
J092.,529.1
J093.,529.0
J0930,529.0
J0931,529.0
J096.,529.6
J09y.,529.0
J09y2,529.0
J09y3,529.0
J09y5,529.0
J09yz,529.0
J09z.,529.0
J0z..,569.0
J1...,537.0
J100.,530.5
J101.,530.1
J1011,530.14
J1012,530.1
J1015,530.1
J1016,530.12
J101y,530.1
J101z,530.1
J102.,530.12
J1020,530.12
J1025,530.12
J102z,530.12
J103.,530.3
J1030,530.3
J1031,530.3
J1032,750.11
J1033,530.3
J1034,530.3
J103z,530.3
J104.,530.0
J105.,530.5
J1050,530.5
J106.,530.6
J1061,530.6
J1064,530.6
J106z,530.6
J107.,530.7
J108.,530.7
J10y.,530.2
J10y3,530.12
J10y4,530.11
J10y5,530.2
J10y7,530.0
J10yz,530.2
J10z.,530.0
J11..,531.2
J110.,531.2
J1101,531.1
J1102,531.2
J110z,531.2
J111.,531.2
J1111,531.1
J111y,531.2
J111z,531.2
J113.,531.2
J11y2,531.2
J11yy,531.2
J11yz,531.2
J11z.,531.2
J12..,531.3
J12..,531.0
J120.,531.3
J1200,531.3
J1201,531.1
J1202,531.3
J120z,531.3
J121.,531.3
J1210,531.3
J1211,531.1
J1212,531.3
J121z,531.3
J122.,531.3
J123.,531.3
J124.,531.3
J12y.,531.3
J12y0,531.3
J12y1,531.1
J12y2,531.3
J12yz,531.3
J12z.,531.3
J13..,531.4
J130.,531.4
J1302,531.4
J130z,531.4
J131.,531.4
J131z,531.4
J13y.,531.4
J13y2,531.4
J13yz,531.4
J13z.,531.4
J14..,531.0
J15..,535.0
J150.,535.1
J1500,535.1
J151.,535.8
J1510,535.2
J1511,535.8
J1512,535.8
J151z,535.8
J152.,535.8
J153.,317.1
J154.,535.8
J1540,535.8
J1541,535.8
J1542,535.8
J1543,535.8
J154z,535.8
J155.,535.0
J156.,535.0
J157.,535.6
J15z.,535.0
J16..,537.0
J160.,537.0
J162.,789.0
J1620,789.0
J1621,789.0
J16y2,537.0
J16y4,785.0
J16y6,537.0
J16y7,537.0
J16y8,537.0
J16y9,537.0
J16yA,785.0
J16yz,537.0
J16z.,537.0
J16z1,569.0
J17..,537.0
J170.,537.0
J170z,537.0
J171.,537.0
J172.,537.0
J173.,537.0
J1733,537.0
J174.,537.0
J175.,537.0
J177.,211.0
J178.,211.0
J17y0,537.0
J17y2,537.0
J17y4,537.0
J17y5,537.0
J17y7,537.0
J17y9,537.0
J17yz,537.0
J17z.,537.0
J1y..,537.0
J1z..,537.0
J2...,540.0
J20..,540.11
J21..,540.1
J22..,540.1
J220.,540.1
J221.,540.1
J223.,540.1
J22z.,540.1
J23z0,540.0
J23z1,540.0
J23z3,540.0
J23z4,540.0
J2z..,540.0
J3...,550.0
J3...,550.5
J30..,550.1
J300z,550.1
J3010,550.1
J302.,550.1
J302z,550.1
J303.,550.1
J3030,550.1
J3031,550.1
J3032,550.1
J303z,550.1
J304.,550.1
J305.,550.1
J30y.,550.1
J30y0,550.1
J30y2,550.1
J30y3,550.1
J30yz,550.1
J30z.,550.1
J31..,550.3
J3110,550.3
J312.,550.3
J31y0,550.3
J31z.,550.3
J32..,550.4
J320.,550.4
J3221,550.4
J323.,550.4
J3231,550.4
J323z,550.4
J32y.,550.4
J32y1,550.4
J32z.,550.4
J33..,550.5
J3321,550.0
J333.,550.5
J333.,550.0
J3330,550.5
J3330,550.0
J3332,550.5
J3332,550.0
J333z,550.5
J333z,550.0
J33z.,550.5
J33z.,550.0
J33z2,550.5
J33z2,550.0
J34..,550.2
J343.,550.2
J346.,550.2
J347.,550.2
J348.,550.2
J34y.,550.2
J34z.,550.2
J34z0,550.2
J37..,550.0
J38..,550.0
J3C..,550.5
J3C..,550.0
J3C3.,550.5
J3C3.,550.0
J3Cy.,550.5
J3Cy.,550.0
J3Cz.,550.5
J3Cz.,550.0
J3y..,550.0
J3yz.,550.0
J3z..,550.0
J3z0.,550.0
J3zz.,550.0
J3zz.,550.5
J4...,558.0
J40..,555.1
J400.,555.1
J4002,555.1
J4003,555.1
J4004,555.1
J4005,555.1
J400z,555.1
J401.,555.1
J4010,555.1
J4012,555.1
J401z,555.1
J40z.,555.1
J41..,555.2
J410.,555.2
J4101,555.2
J4103,555.21
J4104,555.2
J410z,555.2
J411.,555.21
J413.,555.21
J41y0,555.2
J41y1,564.0
J41yz,555.2
J41z.,555.2
J420.,441.1
J4202,441.1
J4203,441.1
J420z,441.1
J421.,441.2
J4213,441.2
J42z0,441.0
J43..,558.0
J430.,990.0
J4301,990.0
J4303,990.0
J431.,569.1
J4310,569.1
J4313,569.1
J432.,561.1
J4320,561.1
J4321,561.1
J4323,561.1
J433.,561.1
J4330,558.0
J4331,561.1
J4333,561.1
J434.,8.52
J435.,558.0
J436.,561.1
J4360,561.1
J4361,561.1
J438.,555.2
J43z.,558.0
J4z..,558.0
J4z0.,535.8
J4z2.,558.0
J4z3.,558.0
J4z4.,558.0
J4z5.,558.0
J4zz.,558.0
J50..,560.4
J500.,560.4
J5001,560.4
J5003,560.4
J5004,560.4
J5005,560.4
J500z,560.4
J501.,560.1
J5011,564.0
J502.,560.4
J5020,537.0
J5021,560.4
J5022,560.4
J5023,560.4
J502z,560.4
J503.,560.2
J5030,560.4
J5031,560.2
J50X.,560.1
J50y.,560.4
J50y0,560.4
J50y0,560.3
J50y2,560.4
J50y2,560.3
J50yz,560.4
J50z.,560.4
J50z0,560.4
J50z3,560.4
J50z4,560.4
J50z5,560.4
J50zz,560.4
J51..,562.1
J510.,562.1
J5100,562.1
J5101,562.1
J5105,562.1
J5106,562.1
J5107,562.1
J5109,562.1
J510y,562.1
J510z,562.1
J511.,562.1
J5110,562.1
J5115,562.1
J5117,562.1
J511y,562.1
J511z,562.1
J512.,562.1
J5121,562.1
J5125,562.1
J512y,562.1
J513.,562.1
J51z.,562.1
J52..,564.0
J520.,563.0
J5200,563.0
J5201,563.0
J5202,563.0
J5203,563.0
J5204,563.0
J520y,563.0
J520z,563.0
J521.,564.1
J5210,564.1
J5212,564.1
J522.,539.0
J5220,539.0
J5221,539.0
J5222,539.0
J525.,564.0
J526.,565.0
J5260,565.0
J527.,564.0
J5270,564.0
J527z,564.0
J528.,564.0
J529.,564.0
J52y0,564.0
J52y1,564.0
